                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    581,                 1.0508,                 2.0323,                0.64803,                0.94447,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024721,             0.00024721,             0.00024721
                    582,                 1.0913,                 1.8799,                0.62915,                0.95285,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024662,             0.00024662,             0.00024662
                    583,                 1.6411,                 4.4007,                 1.0823,                 1.1811,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024603,             0.00024603,             0.00024603
                    584,                  1.193,                 2.5366,                0.72943,                 0.9793,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024544,             0.00024544,             0.00024544
                    585,                 1.2111,                 2.8154,                0.78254,                 1.0126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024485,             0.00024485,             0.00024485
                    586,                 1.3215,                 2.8832,                0.80416,                0.99821,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024426,             0.00024426,             0.00024426
                    587,                 1.4611,                 3.7649,                0.91867,                 1.1148,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024368,             0.00024368,             0.00024368
                    588,                 1.1394,                 2.4293,                0.71123,                0.98058,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024309,             0.00024309,             0.00024309
                    589,                 1.0512,                 2.4833,                 0.6628,                0.96601,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002425,              0.0002425,              0.0002425
                    590,                 1.1198,                 2.2999,                0.73115,                0.96355,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024191,             0.00024191,             0.00024191
                    591,                 1.2671,                 3.0308,                  0.763,                 1.0181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024132,             0.00024132,             0.00024132
                    592,                  1.314,                 3.0408,                0.80809,                0.99047,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024073,             0.00024073,             0.00024073
                    593,                 1.0852,                 2.1024,                0.67818,                0.98942,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024014,             0.00024014,             0.00024014
                    594,                 1.0661,                 2.1249,                0.66409,                0.99368,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023956,             0.00023956,             0.00023956
                    595,                 1.0238,                 1.8082,                0.61564,                0.95716,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023897,             0.00023897,             0.00023897
                    596,                 1.4192,                 3.6583,                0.88791,                 1.0532,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023838,             0.00023838,             0.00023838
                    597,                 1.3293,                   3.16,                0.86297,                 0.9908,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023779,             0.00023779,             0.00023779
                    598,                    1.1,                 2.1827,                0.66864,                0.99821,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002372,              0.0002372,              0.0002372
                    599,                 1.4817,                 3.6576,                  0.937,                 1.1025,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023661,             0.00023661,             0.00023661
                    600,                 1.2576,                 3.3869,                0.78684,                 1.0265,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023602,             0.00023602,             0.00023602
                    601,                 1.3015,                 2.8814,                0.77398,                0.98244,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023544,             0.00023544,             0.00023544
                    602,                 1.3653,                  3.556,                0.85933,                0.99426,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023485,             0.00023485,             0.00023485
                    603,                 1.4625,                 3.9985,                0.97349,                 1.0804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023426,             0.00023426,             0.00023426
                    604,                 1.1808,                 2.7096,                0.69484,                 1.0508,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023367,             0.00023367,             0.00023367
                    605,                 1.4049,                 3.4697,                0.86888,                 1.0077,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023308,             0.00023308,             0.00023308
                    606,                  1.504,                 3.8272,                0.95139,                 1.0805,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023249,             0.00023249,             0.00023249
                    607,                 1.0594,                 2.5123,                  0.641,                 1.0266,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002319,              0.0002319,              0.0002319
                    608,                 1.3004,                  3.198,                0.82943,                 1.0402,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023132,             0.00023132,             0.00023132
                    609,                 1.4888,                 3.3316,                0.90328,                 1.0758,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023073,             0.00023073,             0.00023073
                    610,                 1.2765,                 3.0523,                 0.8205,                0.94269,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023014,             0.00023014,             0.00023014
                    611,                 1.3409,                  3.431,                0.82507,                 1.0663,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022955,             0.00022955,             0.00022955
                    612,                 1.3021,                 2.9258,                0.77759,                 1.0319,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022896,             0.00022896,             0.00022896
                    613,                 1.1537,                 2.7575,                0.72226,                0.98308,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022837,             0.00022837,             0.00022837
                    614,                 1.2484,                 2.7193,                0.73061,                0.98145,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022778,             0.00022778,             0.00022778
                    615,                 1.1269,                 1.9829,                0.65665,                0.93176,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002272,              0.0002272,              0.0002272
                    616,                 1.2234,                 3.0181,                0.76815,                  1.025,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022661,             0.00022661,             0.00022661
                    617,                 1.3708,                 2.9511,                 0.8443,                  1.076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022602,             0.00022602,             0.00022602
                    618,                 1.2497,                 2.9486,                0.76098,                 1.0241,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022543,             0.00022543,             0.00022543
                    619,                 1.2133,                 2.4019,                0.70718,                  1.004,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022484,             0.00022484,             0.00022484
                    620,                 1.0068,                 1.9734,                0.60712,                0.97679,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022425,             0.00022425,             0.00022425
                    621,                 1.3542,                 3.0888,                0.86293,                0.96885,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022366,             0.00022366,             0.00022366
                    622,                 1.2896,                 2.9498,                0.81445,                0.99099,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022308,             0.00022308,             0.00022308
                    623,                 1.1789,                 2.3051,                0.70891,                0.96111,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022249,             0.00022249,             0.00022249
                    624,                 1.3992,                 3.6617,                0.89317,                 1.0444,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002219,              0.0002219,              0.0002219
                    625,                 1.3712,                 3.4719,                0.85418,                 1.0461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022131,             0.00022131,             0.00022131
                    626,                 1.1338,                 2.4197,                0.69443,                 1.0024,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022072,             0.00022072,             0.00022072
                    627,                  1.145,                 2.4441,                0.69039,                0.98835,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022013,             0.00022013,             0.00022013
                    628,                 1.4303,                 3.3908,                0.91928,                   1.05,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021954,             0.00021954,             0.00021954
                    629,                 1.1976,                 2.7731,                0.74615,                0.99807,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021896,             0.00021896,             0.00021896
                    630,                  1.428,                 3.3094,                0.88989,                 1.0499,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021837,             0.00021837,             0.00021837
                    631,                 1.2208,                  2.861,                0.75396,                0.99636,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021778,             0.00021778,             0.00021778
                    632,                 1.0859,                 2.5067,                0.71535,                 0.9801,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021719,             0.00021719,             0.00021719
                    633,                 1.0603,                  2.275,                0.65307,                0.96599,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002166,              0.0002166,              0.0002166
                    634,                 1.4054,                 3.8032,                0.89302,                 1.1092,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021601,             0.00021601,             0.00021601
                    635,                 1.1263,                  2.509,                0.67605,                0.94827,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021542,             0.00021542,             0.00021542
                    636,                  1.289,                 3.2402,                0.79865,                0.97752,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021484,             0.00021484,             0.00021484
                    637,                 1.2262,                 2.5537,                0.70687,                0.95839,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021425,             0.00021425,             0.00021425
                    638,                 1.1535,                 2.0975,                0.69962,                  1.018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021366,             0.00021366,             0.00021366
                    639,                 1.3769,                  3.659,                0.87416,                 1.0073,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021307,             0.00021307,             0.00021307
                    640,                 1.3411,                 3.3673,                0.82626,                 1.0338,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021248,             0.00021248,             0.00021248
                    641,                 1.1088,                 2.5702,                0.69945,                0.90887,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021189,             0.00021189,             0.00021189
                    642,                 1.1217,                 2.6617,                0.66553,                 1.0009,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002113,              0.0002113,              0.0002113
                    643,                 1.0143,                 2.0017,                0.58029,                0.90988,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021072,             0.00021072,             0.00021072
                    644,                0.98623,                  2.088,                0.59355,                 0.9292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021013,             0.00021013,             0.00021013
                    645,                 1.1647,                 3.0004,                 0.7269,                0.97177,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020954,             0.00020954,             0.00020954
                    646,                0.97398,                 2.0216,                0.60925,                0.93734,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020895,             0.00020895,             0.00020895
                    647,                 1.0802,                 1.9915,                0.64642,                0.92168,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020836,             0.00020836,             0.00020836
                    648,                 1.2542,                 3.2989,                0.78504,                0.99497,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020777,             0.00020777,             0.00020777
                    649,                 0.9502,                 1.6875,                0.56484,                0.92681,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020718,             0.00020718,             0.00020718
                    650,                 1.3443,                 3.1056,                0.82763,                0.97831,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020659,             0.00020659,             0.00020659
                    651,                 1.4593,                 3.2318,                0.86124,                 1.0889,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020601,             0.00020601,             0.00020601
                    652,                 1.6728,                 4.0716,                 1.0122,                 1.1956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020542,             0.00020542,             0.00020542
                    653,                 1.2531,                  2.954,                0.78729,                 1.0019,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020483,             0.00020483,             0.00020483
                    654,                 1.4203,                 3.0317,                0.85866,                 1.0555,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020424,             0.00020424,             0.00020424
                    655,                 1.4527,                 3.5741,                0.88407,                 1.0257,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020365,             0.00020365,             0.00020365
                    656,                 1.3325,                 3.3587,                0.83197,                0.99353,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020306,             0.00020306,             0.00020306
                    657,                 1.1091,                 2.5165,                0.67688,                0.97731,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020247,             0.00020247,             0.00020247
                    658,                 1.2272,                 3.0041,                0.76341,                0.99916,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020189,             0.00020189,             0.00020189
                    659,                 1.2385,                 2.4327,                0.75904,                0.97829,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002013,              0.0002013,              0.0002013
                    660,                 1.3859,                 3.4041,                0.87058,                 1.0347,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020071,             0.00020071,             0.00020071
                    661,                 1.2089,                  2.926,                0.77156,                 1.0775,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020012,             0.00020012,             0.00020012
                    662,                 1.0985,                 2.3557,                0.67544,                0.93731,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019953,             0.00019953,             0.00019953
                    663,                0.97173,                 2.1153,                 0.6193,                0.97858,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019894,             0.00019894,             0.00019894
                    664,                 1.1286,                 2.8812,                0.74488,                 1.0001,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019835,             0.00019835,             0.00019835
                    665,                 1.1716,                 2.7533,                0.71703,                0.97406,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019777,             0.00019777,             0.00019777
                    666,                 1.4243,                 3.0246,                0.87464,                  1.014,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019718,             0.00019718,             0.00019718
                    667,                 1.5204,                  3.925,                0.92954,                 1.0761,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019659,             0.00019659,             0.00019659
                    668,                 1.1916,                 2.2323,                0.73885,                0.97412,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000196,               0.000196,               0.000196
                    669,                 1.4383,                 3.4094,                0.90536,                 1.0837,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019541,             0.00019541,             0.00019541
                    670,                 1.4289,                 3.3571,                0.88866,                 1.1338,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019482,             0.00019482,             0.00019482
                    671,                 1.1115,                 2.5351,                0.71572,                 0.9877,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019423,             0.00019423,             0.00019423
                    672,                 1.0079,                 2.0707,                0.63893,                0.92361,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019365,             0.00019365,             0.00019365
                    673,                 1.1733,                 2.5497,                0.73214,                0.97379,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019306,             0.00019306,             0.00019306
                    674,                  1.368,                 3.0021,                0.79362,                0.96334,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019247,             0.00019247,             0.00019247
